Unique ID,Monolayer (C2DB),Interlayer distance,Formula,Binding energy,Slide stability,mat_link,Magnetic,2D Bravais type,Band gap,COD id of parent bulk structure,ICSD id of parent bulk structure,Inversion symmetry,Layer group,Layer group number,Number of atoms,Monolayer ID,Number of layers,Number of species,Point group,Reduced formula,Stoichiometry,Structure origin,Thickness,Unit cell area,param1,param2,param3,param4,paramIz,param5,param6,Monolayer band gap,mat_name,stable,mono_name,param7
Cr2S4-45828f7c9596-2--1_0_0_-1--0.5_-0.5,Cr2S4-45828f7c9596,3.476,Cr4S8,15.292,Unverified,https://bidb.fysik.dtu.dk/material/2CrS2-1-2--1_0_0_-1--0.5_-0.5,No,,,,,No,pm2m,27,12,Cr2S4-45828f7c9596,2,2,,CrS2,AB2,original24,10.009,16.451,-1,0,0,-1,0,1.0,-0.5,0.0,2CrS2-1-2--1_0_0_-1--0.5_-0.5,2,Cr2S4-45828f7c9596,-0.5
Cr2S4-45828f7c9596-2--1_0_0_-1--0.5_-0.77,Cr2S4-45828f7c9596,2.849,Cr4S8,21.761,Unstable,https://bidb.fysik.dtu.dk/material/2CrS2-1-2--1_0_0_-1--0.5_-0.77,No,,,,,No,pm11,11,12,Cr2S4-45828f7c9596,2,2,,CrS2,AB2,original24,9.382,16.451,-1,0,0,-1,0,1.0,-0.5,0.0,2CrS2-1-2--1_0_0_-1--0.5_-0.77,0,Cr2S4-45828f7c9596,-0.77
Cr2S4-45828f7c9596-2--1_0_0_-1--0.5_-0.91,Cr2S4-45828f7c9596,2.645,Cr4S8,24.843,Stable,https://bidb.fysik.dtu.dk/material/2CrS2-1-2--1_0_0_-1--0.5_-0.91,No,,0.0,,,No,pm11,11,12,Cr2S4-45828f7c9596,2,2,,CrS2,AB2,original24,9.178,16.451,-1,0,0,-1,0,1.0,-0.5,0.0,2CrS2-1-2--1_0_0_-1--0.5_-0.91,1,Cr2S4-45828f7c9596,-0.91
Cr2S4-45828f7c9596-2--1_0_0_-1-0.5_0.02,Cr2S4-45828f7c9596,2.66,Cr4S8,24.764,Unstable,https://bidb.fysik.dtu.dk/material/2CrS2-1-2--1_0_0_-1-0.5_0.02,No,,,,,No,pm11,11,12,Cr2S4-45828f7c9596,2,2,,CrS2,AB2,original24,9.192,16.451,-1,0,0,-1,0,1.0,0.5,0.0,2CrS2-1-2--1_0_0_-1-0.5_0.02,0,Cr2S4-45828f7c9596,0.02
Cr2S4-45828f7c9596-2--1_0_0_-1-0.5_0,Cr2S4-45828f7c9596,2.656,Cr4S8,24.755,Unstable,https://bidb.fysik.dtu.dk/material/2CrS2-1-2--1_0_0_-1-0.5_0,No,,,,,No,pm2_1b,28,12,Cr2S4-45828f7c9596,2,2,,CrS2,AB2,original24,9.188,16.451,-1,0,0,-1,0,1.0,0.5,0.0,2CrS2-1-2--1_0_0_-1-0.5_0,0,Cr2S4-45828f7c9596,0.0
Cr2S4-45828f7c9596-2--1_0_0_-1-0_-0.62,Cr2S4-45828f7c9596,2.882,Cr4S8,20.938,Unverified,https://bidb.fysik.dtu.dk/material/2CrS2-1-2--1_0_0_-1-0_-0.62,No,,,,,No,pm11,11,12,Cr2S4-45828f7c9596,2,2,,CrS2,AB2,original24,9.415,16.451,-1,0,0,-1,0,1.0,0.0,0.0,2CrS2-1-2--1_0_0_-1-0_-0.62,2,Cr2S4-45828f7c9596,-0.62
Cr2S4-45828f7c9596-2--1_0_0_-1-0_-0.9,Cr2S4-45828f7c9596,3.108,Cr4S8,19.424,Unverified,https://bidb.fysik.dtu.dk/material/2CrS2-1-2--1_0_0_-1-0_-0.9,No,,,,,No,pm11,11,12,Cr2S4-45828f7c9596,2,2,,CrS2,AB2,original24,9.641,16.451,-1,0,0,-1,0,1.0,0.0,0.0,2CrS2-1-2--1_0_0_-1-0_-0.9,2,Cr2S4-45828f7c9596,-0.9
Cr2S4-45828f7c9596-2--1_0_0_-1-0_0.5,Cr2S4-45828f7c9596,3.011,Cr4S8,19.469,Unverified,https://bidb.fysik.dtu.dk/material/2CrS2-1-2--1_0_0_-1-0_0.5,No,,,,,No,pm2a,31,12,Cr2S4-45828f7c9596,2,2,,CrS2,AB2,original24,9.544,16.451,-1,0,0,-1,0,1.0,0.0,0.0,2CrS2-1-2--1_0_0_-1-0_0.5,2,Cr2S4-45828f7c9596,0.5
Cr2S4-45828f7c9596-2-1_0_0_1--0.5_-0.12,Cr2S4-45828f7c9596,3.437,Cr4S8,15.668,Unverified,https://bidb.fysik.dtu.dk/material/2CrS2-1-2-1_0_0_1--0.5_-0.12,No,,,,,Yes,p2/m11,14,12,Cr2S4-45828f7c9596,2,2,,CrS2,AB2,original24,9.97,16.451,1,0,0,1,0,1.0,-0.5,0.0,2CrS2-1-2-1_0_0_1--0.5_-0.12,2,Cr2S4-45828f7c9596,-0.12
Cr2S4-45828f7c9596-2-1_0_0_1--0.5_-0.4,Cr2S4-45828f7c9596,2.966,Cr4S8,20.095,Unverified,https://bidb.fysik.dtu.dk/material/2CrS2-1-2-1_0_0_1--0.5_-0.4,No,,,,,Yes,p2/m11,14,12,Cr2S4-45828f7c9596,2,2,,CrS2,AB2,original24,9.498,16.451,1,0,0,1,0,1.0,-0.5,0.0,2CrS2-1-2-1_0_0_1--0.5_-0.4,2,Cr2S4-45828f7c9596,-0.4
Cr2S4-45828f7c9596-2-1_0_0_1--0.5_-0.55,Cr2S4-45828f7c9596,2.62,Cr4S8,24.392,Stable,https://bidb.fysik.dtu.dk/material/2CrS2-1-2-1_0_0_1--0.5_-0.55,No,,0.0,,,Yes,p2/m11,14,12,Cr2S4-45828f7c9596,2,2,,CrS2,AB2,original24,9.153,16.451,1,0,0,1,0,1.0,-0.5,0.0,2CrS2-1-2-1_0_0_1--0.5_-0.55,1,Cr2S4-45828f7c9596,-0.55
Cr2S4-45828f7c9596-2-1_0_0_1--0.5_-0.7,Cr2S4-45828f7c9596,2.753,Cr4S8,23.6,Unstable,https://bidb.fysik.dtu.dk/material/2CrS2-1-2-1_0_0_1--0.5_-0.7,No,,,,,Yes,p2/m11,14,12,Cr2S4-45828f7c9596,2,2,,CrS2,AB2,original24,9.286,16.451,1,0,0,1,0,1.0,-0.5,0.0,2CrS2-1-2-1_0_0_1--0.5_-0.7,0,Cr2S4-45828f7c9596,-0.7
Cr2S4-45828f7c9596-2-1_0_0_1--0.5_-0.74,Cr2S4-45828f7c9596,2.772,Cr4S8,23.517,Unstable,https://bidb.fysik.dtu.dk/material/2CrS2-1-2-1_0_0_1--0.5_-0.74,No,,,,,Yes,p2/m11,14,12,Cr2S4-45828f7c9596,2,2,,CrS2,AB2,original24,9.305,16.451,1,0,0,1,0,1.0,-0.5,0.0,2CrS2-1-2-1_0_0_1--0.5_-0.74,0,Cr2S4-45828f7c9596,-0.74
Cr2S4-45828f7c9596-2-1_0_0_1--0.5_-0.77,Cr2S4-45828f7c9596,2.778,Cr4S8,23.392,Unstable,https://bidb.fysik.dtu.dk/material/2CrS2-1-2-1_0_0_1--0.5_-0.77,No,,,,,Yes,p2/m11,14,12,Cr2S4-45828f7c9596,2,2,,CrS2,AB2,original24,9.311,16.451,1,0,0,1,0,1.0,-0.5,0.0,2CrS2-1-2-1_0_0_1--0.5_-0.77,0,Cr2S4-45828f7c9596,-0.77
Cr2S4-45828f7c9596-2-1_0_0_1-0.5_0.4,Cr2S4-45828f7c9596,2.675,Cr4S8,24.109,Unstable,https://bidb.fysik.dtu.dk/material/2CrS2-1-2-1_0_0_1-0.5_0.4,No,,,,,Yes,p2/m11,14,12,Cr2S4-45828f7c9596,2,2,,CrS2,AB2,original24,9.208,16.451,1,0,0,1,0,1.0,0.5,0.0,2CrS2-1-2-1_0_0_1-0.5_0.4,0,Cr2S4-45828f7c9596,0.4
Cr2S4-45828f7c9596-2-1_0_0_1-0.5_0,Cr2S4-45828f7c9596,3.256,Cr4S8,17.259,Unverified,https://bidb.fysik.dtu.dk/material/2CrS2-1-2-1_0_0_1-0.5_0,No,,,,,Yes,p2/m11,14,12,Cr2S4-45828f7c9596,2,2,,CrS2,AB2,original24,9.789,16.451,1,0,0,1,0,1.0,0.5,0.0,2CrS2-1-2-1_0_0_1-0.5_0,2,Cr2S4-45828f7c9596,0.0
Cr2S4-45828f7c9596-2-1_0_0_1-0_-0.27,Cr2S4-45828f7c9596,2.914,Cr4S8,20.957,Unverified,https://bidb.fysik.dtu.dk/material/2CrS2-1-2-1_0_0_1-0_-0.27,No,,,,,Yes,p2_1/m11,15,12,Cr2S4-45828f7c9596,2,2,,CrS2,AB2,original24,9.447,16.451,1,0,0,1,0,1.0,0.0,0.0,2CrS2-1-2-1_0_0_1-0_-0.27,2,Cr2S4-45828f7c9596,-0.27
Cr2S4-45828f7c9596-2-1_0_0_1-0_-0.62,Cr2S4-45828f7c9596,3.185,Cr4S8,18.681,Unverified,https://bidb.fysik.dtu.dk/material/2CrS2-1-2-1_0_0_1-0_-0.62,No,,,,,Yes,p2_1/m11,15,12,Cr2S4-45828f7c9596,2,2,,CrS2,AB2,original24,9.718,16.451,1,0,0,1,0,1.0,0.0,0.0,2CrS2-1-2-1_0_0_1-0_-0.62,2,Cr2S4-45828f7c9596,-0.62
Cr2S4-45828f7c9596-2-1_0_0_1-0_0.5,Cr2S4-45828f7c9596,2.998,Cr4S8,20.735,Unverified,https://bidb.fysik.dtu.dk/material/2CrS2-1-2-1_0_0_1-0_0.5,No,,,,,Yes,p2_1/m11,15,12,Cr2S4-45828f7c9596,2,2,,CrS2,AB2,original24,9.531,16.451,1,0,0,1,0,1.0,0.0,0.0,2CrS2-1-2-1_0_0_1-0_0.5,2,Cr2S4-45828f7c9596,0.5
Cr2S4-45828f7c9596-2-1_0_0_1-0_0,Cr2S4-45828f7c9596,2.824,Cr4S8,21.359,Unverified,https://bidb.fysik.dtu.dk/material/2CrS2-1-2-1_0_0_1-0_0,No,,,,,Yes,p2_1/m11,15,12,Cr2S4-45828f7c9596,2,2,,CrS2,AB2,original24,9.356,16.451,1,0,0,1,0,1.0,0.0,0.0,2CrS2-1-2-1_0_0_1-0_0,2,Cr2S4-45828f7c9596,0.0
Cr2Se4-27ef6952ebef-2--1_0_0_-1--0.5_-0.07,Cr2Se4-27ef6952ebef,2.847,Cr4Se8,25.766,Stable,https://bidb.fysik.dtu.dk/material/2CrSe2-1-2--1_0_0_-1--0.5_-0.07,No,,0.0,,,No,pm11,11,12,Cr2Se4-27ef6952ebef,2,2,,CrSe2,AB2,original24,9.92,17.95,-1,0,0,-1,0,1.0,-0.5,0.0,2CrSe2-1-2--1_0_0_-1--0.5_-0.07,1,Cr2Se4-27ef6952ebef,-0.07
Cr2Se4-27ef6952ebef-2--1_0_0_-1--0.5_-0.08,Cr2Se4-27ef6952ebef,2.847,Cr4Se8,25.761,Unstable,https://bidb.fysik.dtu.dk/material/2CrSe2-1-2--1_0_0_-1--0.5_-0.08,No,,,,,No,pm11,11,12,Cr2Se4-27ef6952ebef,2,2,,CrSe2,AB2,original24,9.92,17.95,-1,0,0,-1,0,1.0,-0.5,0.0,2CrSe2-1-2--1_0_0_-1--0.5_-0.08,0,Cr2Se4-27ef6952ebef,-0.08
Cr2Se4-27ef6952ebef-2--1_0_0_-1--0.5_-0.12,Cr2Se4-27ef6952ebef,2.846,Cr4Se8,25.593,Unstable,https://bidb.fysik.dtu.dk/material/2CrSe2-1-2--1_0_0_-1--0.5_-0.12,No,,,,,No,pm11,11,12,Cr2Se4-27ef6952ebef,2,2,,CrSe2,AB2,original24,9.918,17.95,-1,0,0,-1,0,1.0,-0.5,0.0,2CrSe2-1-2--1_0_0_-1--0.5_-0.12,0,Cr2Se4-27ef6952ebef,-0.12
Cr2Se4-27ef6952ebef-2--1_0_0_-1--0.5_-0.5,Cr2Se4-27ef6952ebef,3.6,Cr4Se8,16.184,Unverified,https://bidb.fysik.dtu.dk/material/2CrSe2-1-2--1_0_0_-1--0.5_-0.5,No,,,,,No,pm2m,27,12,Cr2Se4-27ef6952ebef,2,2,,CrSe2,AB2,original24,10.672,17.95,-1,0,0,-1,0,1.0,-0.5,0.0,2CrSe2-1-2--1_0_0_-1--0.5_-0.5,2,Cr2Se4-27ef6952ebef,-0.5
Cr2Se4-27ef6952ebef-2--1_0_0_-1--0.5_-0.77,Cr2Se4-27ef6952ebef,3.026,Cr4Se8,22.614,Unverified,https://bidb.fysik.dtu.dk/material/2CrSe2-1-2--1_0_0_-1--0.5_-0.77,No,,,,,No,pm11,11,12,Cr2Se4-27ef6952ebef,2,2,,CrSe2,AB2,original24,10.098,17.95,-1,0,0,-1,0,1.0,-0.5,0.0,2CrSe2-1-2--1_0_0_-1--0.5_-0.77,2,Cr2Se4-27ef6952ebef,-0.77
Cr2Se4-27ef6952ebef-2--1_0_0_-1-0.5_-0.02,Cr2Se4-27ef6952ebef,2.852,Cr4Se8,25.748,Unstable,https://bidb.fysik.dtu.dk/material/2CrSe2-1-2--1_0_0_-1-0.5_-0.02,No,,,,,No,pm11,11,12,Cr2Se4-27ef6952ebef,2,2,,CrSe2,AB2,original24,9.924,17.95,-1,0,0,-1,0,1.0,0.5,0.0,2CrSe2-1-2--1_0_0_-1-0.5_-0.02,0,Cr2Se4-27ef6952ebef,-0.02
Cr2Se4-27ef6952ebef-2--1_0_0_-1-0.5_-0.04,Cr2Se4-27ef6952ebef,2.852,Cr4Se8,25.756,Unstable,https://bidb.fysik.dtu.dk/material/2CrSe2-1-2--1_0_0_-1-0.5_-0.04,No,,,,,No,pm11,11,12,Cr2Se4-27ef6952ebef,2,2,,CrSe2,AB2,original24,9.924,17.95,-1,0,0,-1,0,1.0,0.5,0.0,2CrSe2-1-2--1_0_0_-1-0.5_-0.04,0,Cr2Se4-27ef6952ebef,-0.04
Cr2Se4-27ef6952ebef-2--1_0_0_-1-0.5_0,Cr2Se4-27ef6952ebef,2.853,Cr4Se8,25.744,Unstable,https://bidb.fysik.dtu.dk/material/2CrSe2-1-2--1_0_0_-1-0.5_0,No,,,,,No,pm2_1b,28,12,Cr2Se4-27ef6952ebef,2,2,,CrSe2,AB2,original24,9.925,17.95,-1,0,0,-1,0,1.0,0.5,0.0,2CrSe2-1-2--1_0_0_-1-0.5_0,0,Cr2Se4-27ef6952ebef,0.0
Cr2Se4-27ef6952ebef-2--1_0_0_-1-0_-0.01,Cr2Se4-27ef6952ebef,3.299,Cr4Se8,20.035,Unverified,https://bidb.fysik.dtu.dk/material/2CrSe2-1-2--1_0_0_-1-0_-0.01,No,,,,,No,pm2_1n,32,12,Cr2Se4-27ef6952ebef,2,2,,CrSe2,AB2,original24,10.372,17.95,-1,0,0,-1,0,1.0,0.0,0.0,2CrSe2-1-2--1_0_0_-1-0_-0.01,2,Cr2Se4-27ef6952ebef,-0.01
Cr2Se4-27ef6952ebef-2--1_0_0_-1-0_-0.26,Cr2Se4-27ef6952ebef,2.986,Cr4Se8,23.365,Stable,https://bidb.fysik.dtu.dk/material/2CrSe2-1-2--1_0_0_-1-0_-0.26,No,,0.0,,,No,pm11,11,12,Cr2Se4-27ef6952ebef,2,2,,CrSe2,AB2,original24,10.058,17.95,-1,0,0,-1,0,1.0,0.0,0.0,2CrSe2-1-2--1_0_0_-1-0_-0.26,1,Cr2Se4-27ef6952ebef,-0.26
Cr2Se4-27ef6952ebef-2--1_0_0_-1-0_-0.61,Cr2Se4-27ef6952ebef,3.059,Cr4Se8,21.657,Unverified,https://bidb.fysik.dtu.dk/material/2CrSe2-1-2--1_0_0_-1-0_-0.61,No,,,,,No,pm11,11,12,Cr2Se4-27ef6952ebef,2,2,,CrSe2,AB2,original24,10.132,17.95,-1,0,0,-1,0,1.0,0.0,0.0,2CrSe2-1-2--1_0_0_-1-0_-0.61,2,Cr2Se4-27ef6952ebef,-0.61
Cr2Se4-27ef6952ebef-2--1_0_0_-1-0_-0.88,Cr2Se4-27ef6952ebef,3.193,Cr4Se8,21.217,Unverified,https://bidb.fysik.dtu.dk/material/2CrSe2-1-2--1_0_0_-1-0_-0.88,No,,,,,No,pm11,11,12,Cr2Se4-27ef6952ebef,2,2,,CrSe2,AB2,original24,10.265,17.95,-1,0,0,-1,0,1.0,0.0,0.0,2CrSe2-1-2--1_0_0_-1-0_-0.88,2,Cr2Se4-27ef6952ebef,-0.88
Cr2Se4-27ef6952ebef-2--1_0_0_-1-0_0.5,Cr2Se4-27ef6952ebef,3.159,Cr4Se8,20.35,Unverified,https://bidb.fysik.dtu.dk/material/2CrSe2-1-2--1_0_0_-1-0_0.5,No,,,,,No,pm2a,31,12,Cr2Se4-27ef6952ebef,2,2,,CrSe2,AB2,original24,10.232,17.95,-1,0,0,-1,0,1.0,0.0,0.0,2CrSe2-1-2--1_0_0_-1-0_0.5,2,Cr2Se4-27ef6952ebef,0.5
Cr2Se4-27ef6952ebef-2-1_0_0_1--0.5_-0.11,Cr2Se4-27ef6952ebef,3.56,Cr4Se8,16.577,Unverified,https://bidb.fysik.dtu.dk/material/2CrSe2-1-2-1_0_0_1--0.5_-0.11,No,,,,,Yes,p2/m11,14,12,Cr2Se4-27ef6952ebef,2,2,,CrSe2,AB2,original24,10.632,17.95,1,0,0,1,0,1.0,-0.5,0.0,2CrSe2-1-2-1_0_0_1--0.5_-0.11,2,Cr2Se4-27ef6952ebef,-0.11
Cr2Se4-27ef6952ebef-2-1_0_0_1--0.5_-0.38,Cr2Se4-27ef6952ebef,3.173,Cr4Se8,20.416,Unverified,https://bidb.fysik.dtu.dk/material/2CrSe2-1-2-1_0_0_1--0.5_-0.38,No,,,,,Yes,p2/m11,14,12,Cr2Se4-27ef6952ebef,2,2,,CrSe2,AB2,original24,10.245,17.95,1,0,0,1,0,1.0,-0.5,0.0,2CrSe2-1-2-1_0_0_1--0.5_-0.38,2,Cr2Se4-27ef6952ebef,-0.38
Cr2Se4-27ef6952ebef-2-1_0_0_1--0.5_-0.73,Cr2Se4-27ef6952ebef,2.918,Cr4Se8,25.052,Stable,https://bidb.fysik.dtu.dk/material/2CrSe2-1-2-1_0_0_1--0.5_-0.73,No,,0.0,,,Yes,p2/m11,14,12,Cr2Se4-27ef6952ebef,2,2,,CrSe2,AB2,original24,9.99,17.95,1,0,0,1,0,1.0,-0.5,0.0,2CrSe2-1-2-1_0_0_1--0.5_-0.73,1,Cr2Se4-27ef6952ebef,-0.73
Cr2Se4-27ef6952ebef-2-1_0_0_1--0.5_-0.74,Cr2Se4-27ef6952ebef,2.918,Cr4Se8,25.048,Unstable,https://bidb.fysik.dtu.dk/material/2CrSe2-1-2-1_0_0_1--0.5_-0.74,No,,,,,Yes,p2/m11,14,12,Cr2Se4-27ef6952ebef,2,2,,CrSe2,AB2,original24,9.99,17.95,1,0,0,1,0,1.0,-0.5,0.0,2CrSe2-1-2-1_0_0_1--0.5_-0.74,0,Cr2Se4-27ef6952ebef,-0.74
Cr2Se4-27ef6952ebef-2-1_0_0_1--0.5_-0.76,Cr2Se4-27ef6952ebef,2.919,Cr4Se8,25.006,Unstable,https://bidb.fysik.dtu.dk/material/2CrSe2-1-2-1_0_0_1--0.5_-0.76,No,,,,,Yes,p2/m11,14,12,Cr2Se4-27ef6952ebef,2,2,,CrSe2,AB2,original24,9.992,17.95,1,0,0,1,0,1.0,-0.5,0.0,2CrSe2-1-2-1_0_0_1--0.5_-0.76,0,Cr2Se4-27ef6952ebef,-0.76
Cr2Se4-27ef6952ebef-2-1_0_0_1-0.5_-0.24,Cr2Se4-27ef6952ebef,3.526,Cr4Se8,16.822,Unverified,https://bidb.fysik.dtu.dk/material/2CrSe2-1-2-1_0_0_1-0.5_-0.24,No,,,,,Yes,p2/m11,14,12,Cr2Se4-27ef6952ebef,2,2,,CrSe2,AB2,original24,10.598,17.95,1,0,0,1,0,1.0,0.5,0.0,2CrSe2-1-2-1_0_0_1-0.5_-0.24,2,Cr2Se4-27ef6952ebef,-0.24
Cr2Se4-27ef6952ebef-2-1_0_0_1-0.5_-0.51,Cr2Se4-27ef6952ebef,2.899,Cr4Se8,24.518,Unstable,https://bidb.fysik.dtu.dk/material/2CrSe2-1-2-1_0_0_1-0.5_-0.51,No,,,,,Yes,p2/m11,14,12,Cr2Se4-27ef6952ebef,2,2,,CrSe2,AB2,original24,9.972,17.95,1,0,0,1,0,1.0,0.5,0.0,2CrSe2-1-2-1_0_0_1-0.5_-0.51,0,Cr2Se4-27ef6952ebef,-0.51
Cr2Se4-27ef6952ebef-2-1_0_0_1-0.5_-0.55,Cr2Se4-27ef6952ebef,2.874,Cr4Se8,25.024,Unstable,https://bidb.fysik.dtu.dk/material/2CrSe2-1-2-1_0_0_1-0.5_-0.55,No,,,,,Yes,p2/m11,14,12,Cr2Se4-27ef6952ebef,2,2,,CrSe2,AB2,original24,9.947,17.95,1,0,0,1,0,1.0,0.5,0.0,2CrSe2-1-2-1_0_0_1-0.5_-0.55,0,Cr2Se4-27ef6952ebef,-0.55
Cr2Se4-27ef6952ebef-2-1_0_0_1-0.5_-0.58,Cr2Se4-27ef6952ebef,2.882,Cr4Se8,25.094,Unstable,https://bidb.fysik.dtu.dk/material/2CrSe2-1-2-1_0_0_1-0.5_-0.58,No,,,,,Yes,p2/m11,14,12,Cr2Se4-27ef6952ebef,2,2,,CrSe2,AB2,original24,9.954,17.95,1,0,0,1,0,1.0,0.5,0.0,2CrSe2-1-2-1_0_0_1-0.5_-0.58,0,Cr2Se4-27ef6952ebef,-0.58
Cr2Se4-27ef6952ebef-2-1_0_0_1-0.5_-0.59,Cr2Se4-27ef6952ebef,2.884,Cr4Se8,25.098,Stable,https://bidb.fysik.dtu.dk/material/2CrSe2-1-2-1_0_0_1-0.5_-0.59,No,,0.0,,,Yes,p2/m11,14,12,Cr2Se4-27ef6952ebef,2,2,,CrSe2,AB2,original24,9.957,17.95,1,0,0,1,0,1.0,0.5,0.0,2CrSe2-1-2-1_0_0_1-0.5_-0.59,1,Cr2Se4-27ef6952ebef,-0.59
Cr2Se4-27ef6952ebef-2-1_0_0_1-0.5_0.38,Cr2Se4-27ef6952ebef,2.893,Cr4Se8,25.081,Unstable,https://bidb.fysik.dtu.dk/material/2CrSe2-1-2-1_0_0_1-0.5_0.38,No,,,,,Yes,p2/m11,14,12,Cr2Se4-27ef6952ebef,2,2,,CrSe2,AB2,original24,9.965,17.95,1,0,0,1,0,1.0,0.5,0.0,2CrSe2-1-2-1_0_0_1-0.5_0.38,0,Cr2Se4-27ef6952ebef,0.38
Cr2Se4-27ef6952ebef-2-1_0_0_1-0.5_0,Cr2Se4-27ef6952ebef,3.359,Cr4Se8,18.391,Unverified,https://bidb.fysik.dtu.dk/material/2CrSe2-1-2-1_0_0_1-0.5_0,No,,,,,Yes,p2/m11,14,12,Cr2Se4-27ef6952ebef,2,2,,CrSe2,AB2,original24,10.432,17.95,1,0,0,1,0,1.0,0.5,0.0,2CrSe2-1-2-1_0_0_1-0.5_0,2,Cr2Se4-27ef6952ebef,0.0
Cr2Se4-27ef6952ebef-2-1_0_0_1-0_-0.27,Cr2Se4-27ef6952ebef,3.079,Cr4Se8,21.656,Unverified,https://bidb.fysik.dtu.dk/material/2CrSe2-1-2-1_0_0_1-0_-0.27,No,,,,,Yes,p2_1/m11,15,12,Cr2Se4-27ef6952ebef,2,2,,CrSe2,AB2,original24,10.152,17.95,1,0,0,1,0,1.0,0.0,0.0,2CrSe2-1-2-1_0_0_1-0_-0.27,2,Cr2Se4-27ef6952ebef,-0.27
Cr2Se4-27ef6952ebef-2-1_0_0_1-0_-0.38,Cr2Se4-27ef6952ebef,2.993,Cr4Se8,23.499,Unstable,https://bidb.fysik.dtu.dk/material/2CrSe2-1-2-1_0_0_1-0_-0.38,No,,,,,Yes,p2_1/m11,15,12,Cr2Se4-27ef6952ebef,2,2,,CrSe2,AB2,original24,10.065,17.95,1,0,0,1,0,1.0,0.0,0.0,2CrSe2-1-2-1_0_0_1-0_-0.38,0,Cr2Se4-27ef6952ebef,-0.38
Cr2Se4-27ef6952ebef-2-1_0_0_1-0_-0.4,Cr2Se4-27ef6952ebef,2.995,Cr4Se8,23.564,Stable,https://bidb.fysik.dtu.dk/material/2CrSe2-1-2-1_0_0_1-0_-0.4,No,,0.0,,,Yes,p2_1/m11,15,12,Cr2Se4-27ef6952ebef,2,2,,CrSe2,AB2,original24,10.068,17.95,1,0,0,1,0,1.0,0.0,0.0,2CrSe2-1-2-1_0_0_1-0_-0.4,1,Cr2Se4-27ef6952ebef,-0.4
Cr2Se4-27ef6952ebef-2-1_0_0_1-0_-0.62,Cr2Se4-27ef6952ebef,3.266,Cr4Se8,20.354,Unverified,https://bidb.fysik.dtu.dk/material/2CrSe2-1-2-1_0_0_1-0_-0.62,No,,,,,Yes,p2_1/m11,15,12,Cr2Se4-27ef6952ebef,2,2,,CrSe2,AB2,original24,10.338,17.95,1,0,0,1,0,1.0,0.0,0.0,2CrSe2-1-2-1_0_0_1-0_-0.62,2,Cr2Se4-27ef6952ebef,-0.62
Cr2Se4-27ef6952ebef-2-1_0_0_1-0_0.27,Cr2Se4-27ef6952ebef,3.259,Cr4Se8,20.438,Unverified,https://bidb.fysik.dtu.dk/material/2CrSe2-1-2-1_0_0_1-0_0.27,No,,,,,Yes,p2_1/m11,15,12,Cr2Se4-27ef6952ebef,2,2,,CrSe2,AB2,original24,10.332,17.95,1,0,0,1,0,1.0,0.0,0.0,2CrSe2-1-2-1_0_0_1-0_0.27,2,Cr2Se4-27ef6952ebef,0.27
